Number of Plots Generated, Application Close Time Period
1, 0.005518198013305664
1, 0.005991458892822266
1, 0.0055997371673583984
1, 0.004999876022338867
1, 0.005129098892211914
1, 0.0049974918365478516
1, 0.005551338195800781
1, 0.005067586898803711
1, 0.005000591278076172
1, 0.005522727966308594
1, 0.006494045257568359
1, 0.0055234432220458984
1, 0.004999399185180664
1, 0.005563497543334961
1, 0.005305767059326172
1, 0.006002902984619141
1, 0.005989789962768555
1, 0.006000995635986328
1, 0.0050008296966552734
1, 0.005598783493041992
1, 0.006005048751831055
1, 0.0060002803802490234
1, 0.0065271854400634766
1, 0.0060579776763916016
1, 0.00556635856628418
1, 0.005515336990356445
1, 0.00500035285949707
1, 0.00499725341796875
1, 0.005570650100708008
1, 0.005997896194458008
1, 0.005948066711425781
1, 0.005654811859130859
1, 0.005519390106201172
1, 0.005004405975341797
1, 0.005998373031616211
1, 0.005000591278076172
1, 0.005516529083251953
1, 0.005461215972900391
1, 0.005515575408935547
1, 0.004994392395019531
1, 0.006544589996337891
1, 0.006234169006347656
1, 0.005810976028442383
1, 0.005536794662475586
1, 0.005001068115234375
1, 0.005896568298339844
1, 0.005726337432861328
1, 0.005540609359741211
1, 0.005999326705932617
1, 0.0056726932525634766
1, 0.0060002803802490234
1, 0.004994630813598633
1, 0.004895925521850586
1, 0.005515336990356445
1, 0.0058634281158447266
1, 0.004999399185180664
1, 0.00600123405456543
1, 0.006212472915649414
1, 0.005519866943359375
1, 0.005040407180786133
1, 0.005773067474365234
1, 0.006001472473144531
1, 0.005998134613037109
1, 0.006548643112182617
1, 0.00500178337097168
1, 0.00559234619140625
1, 0.0052318572998046875
1, 0.005996227264404297
1, 0.006520271301269531
1, 0.00554656982421875
1, 0.0059986114501953125
1, 0.005442619323730469
1, 0.005522727966308594
1, 0.00500035285949707
1, 0.0049974918365478516
1, 0.005007505416870117
1, 0.005761384963989258
1, 0.008002996444702148
1, 0.005517721176147461
1, 0.004997968673706055
1, 0.005999565124511719
1, 0.005763053894042969
1, 0.005744457244873047
1, 0.005962371826171875
1, 0.005999326705932617
1, 0.005611896514892578
1, 0.0050160884857177734
1, 0.005000114440917969
1, 0.004999876022338867
1, 0.00600123405456543
1, 0.0050165653228759766
1, 0.005795955657958984
1, 0.00599980354309082
1, 0.00500178337097168
1, 0.006258487701416016
1, 0.005996227264404297
1, 0.005126237869262695
1, 0.006208896636962891
1, 0.00599980354309082
1, 0.005724906921386719
2, 0.005751848220825195
2, 0.006497859954833984
2, 0.0060367584228515625
2, 0.005950927734375
2, 0.006011247634887695
2, 0.005774974822998047
2, 0.006001472473144531
2, 0.005998373031616211
2, 0.0057582855224609375
2, 0.0064449310302734375
2, 0.005841732025146484
2, 0.006143093109130859
2, 0.005999565124511719
2, 0.006002664566040039
2, 0.00599980354309082
2, 0.006000518798828125
2, 0.0064809322357177734
2, 0.005732059478759766
2, 0.0065228939056396484
2, 0.006529092788696289
2, 0.005928993225097656
2, 0.00551295280456543
2, 0.005997180938720703
2, 0.005998849868774414
2, 0.0055217742919921875
2, 0.006124734878540039
2, 0.006000518798828125
2, 0.005437612533569336
2, 0.0057468414306640625
2, 0.006000995635986328
2, 0.0060007572174072266
2, 0.005998134613037109
2, 0.005595684051513672
2, 0.0059587955474853516
2, 0.0060002803802490234
2, 0.006007194519042969
2, 0.0060007572174072266
2, 0.006001472473144531
2, 0.0059947967529296875
2, 0.006001472473144531
2, 0.0065097808837890625
2, 0.0057375431060791016
2, 0.0057735443115234375
2, 0.0055005550384521484
2, 0.0060007572174072266
2, 0.006020069122314453
2, 0.0060002803802490234
2, 0.005948543548583984
2, 0.005739688873291016
2, 0.006000041961669922
2, 0.005893707275390625
2, 0.006000518798828125
2, 0.006761074066162109
2, 0.006359577178955078
2, 0.0063822269439697266
2, 0.006531715393066406
2, 0.006455421447753906
2, 0.005978822708129883
2, 0.005999326705932617
2, 0.005810976028442383
2, 0.005998373031616211
2, 0.005519390106201172
2, 0.005998849868774414
2, 0.006514310836791992
2, 0.005960941314697266
2, 0.005510091781616211
2, 0.005959272384643555
2, 0.006514787673950195
2, 0.006012439727783203
2, 0.0058057308197021484
2, 0.0060040950775146484
2, 0.005512714385986328
2, 0.006275177001953125
2, 0.0060007572174072266
2, 0.005515336990356445
2, 0.0059964656829833984
2, 0.005845069885253906
2, 0.00600123405456543
2, 0.006000041961669922
2, 0.005518436431884766
2, 0.006000995635986328
2, 0.006031036376953125
2, 0.0060040950775146484
2, 0.006159067153930664
2, 0.0055735111236572266
2, 0.00651240348815918
2, 0.006236076354980469
2, 0.0060007572174072266
2, 0.0059986114501953125
2, 0.006000518798828125
2, 0.006000041961669922
2, 0.00600123405456543
2, 0.006001710891723633
2, 0.006011486053466797
2, 0.0065155029296875
2, 0.006938934326171875
2, 0.005999088287353516
2, 0.0055141448974609375
2, 0.0055446624755859375
2, 0.00599980354309082
3, 0.0060007572174072266
3, 0.00670623779296875
3, 0.006144523620605469
3, 0.0059986114501953125
3, 0.005999565124511719
3, 0.006639719009399414
3, 0.0065157413482666016
3, 0.006485700607299805
3, 0.006000995635986328
3, 0.00599980354309082
3, 0.006328582763671875
3, 0.00700068473815918
3, 0.006000518798828125
3, 0.005999565124511719
3, 0.007043123245239258
3, 0.0064809322357177734
3, 0.00700068473815918
3, 0.00700831413269043
3, 0.0064694881439208984
3, 0.006353139877319336
3, 0.007016420364379883
3, 0.006001949310302734
3, 0.007001399993896484
3, 0.006518363952636719
3, 0.006996870040893555
3, 0.00599980354309082
3, 0.006527423858642578
3, 0.006000041961669922
3, 0.006000995635986328
3, 0.006372213363647461
3, 0.0070514678955078125
3, 0.006004810333251953
3, 0.0060002803802490234
3, 0.006241321563720703
3, 0.006532430648803711
3, 0.006561994552612305
3, 0.006514787673950195
3, 0.006048440933227539
3, 0.007013559341430664
3, 0.007001638412475586
3, 0.006352424621582031
3, 0.006046295166015625
3, 0.005951404571533203
3, 0.0060002803802490234
3, 0.006017208099365234
3, 0.006537675857543945
3, 0.006514072418212891
3, 0.0070002079010009766
3, 0.0060520172119140625
3, 0.0069980621337890625
3, 0.007001638412475586
3, 0.006992340087890625
3, 0.0060155391693115234
3, 0.006349086761474609
3, 0.006002664566040039
3, 0.0060007572174072266
3, 0.00641942024230957
3, 0.00599980354309082
3, 0.0064334869384765625
3, 0.0063762664794921875
3, 0.006569385528564453
3, 0.006525278091430664
3, 0.0065114498138427734
3, 0.0065500736236572266
3, 0.006522178649902344
3, 0.006518363952636719
3, 0.0060002803802490234
3, 0.006608247756958008
3, 0.006004810333251953
3, 0.005997896194458008
3, 0.0060007572174072266
3, 0.0070002079010009766
3, 0.007001399993896484
3, 0.006335258483886719
3, 0.007999181747436523
3, 0.00600123405456543
3, 0.0064182281494140625
3, 0.006301403045654297
3, 0.0064373016357421875
3, 0.00707697868347168
3, 0.006999969482421875
3, 0.0070095062255859375
3, 0.006512641906738281
3, 0.005999088287353516
3, 0.006999492645263672
3, 0.0062601566314697266
3, 0.006998777389526367
3, 0.00632786750793457
3, 0.007522106170654297
3, 0.0069997310638427734
3, 0.006613731384277344
3, 0.006372213363647461
3, 0.0064966678619384766
3, 0.006015777587890625
3, 0.006526470184326172
3, 0.006998538970947266
3, 0.006608486175537109
3, 0.006881237030029297
3, 0.006512641906738281
3, 0.006521940231323242
4, 0.007056713104248047
4, 0.0070040225982666016
4, 0.006975412368774414
4, 0.0067479610443115234
4, 0.0075151920318603516
4, 0.007088661193847656
4, 0.006512641906738281
4, 0.0070149898529052734
4, 0.00655674934387207
4, 0.006717205047607422
4, 0.006511688232421875
4, 0.0064432621002197266
4, 0.007002353668212891
4, 0.007000923156738281
4, 0.007002115249633789
4, 0.007000446319580078
4, 0.0069997310638427734
4, 0.007001161575317383
4, 0.006997346878051758
4, 0.006414175033569336
4, 0.007000923156738281
4, 0.006896257400512695
4, 0.006749391555786133
4, 0.006996870040893555
4, 0.006996870040893555
4, 0.006741046905517578
4, 0.0070035457611083984
4, 0.00699615478515625
4, 0.006281614303588867
4, 0.007000446319580078
4, 0.006997108459472656
4, 0.006290435791015625
4, 0.007006168365478516
4, 0.006795167922973633
4, 0.0067288875579833984
4, 0.006712913513183594
4, 0.007001161575317383
4, 0.0070247650146484375
4, 0.007002353668212891
4, 0.007222414016723633
4, 0.006615400314331055
4, 0.0069997310638427734
4, 0.006692647933959961
4, 0.007405996322631836
4, 0.007998466491699219
4, 0.007277250289916992
4, 0.007512331008911133
4, 0.007193088531494141
4, 0.00704646110534668
4, 0.007543802261352539
4, 0.006996870040893555
4, 0.0065190792083740234
4, 0.0075113773345947266
4, 0.00690913200378418
4, 0.007001638412475586
4, 0.006755352020263672
4, 0.0070002079010009766
4, 0.006437778472900391
4, 0.0070116519927978516
4, 0.006328582763671875
4, 0.006333827972412109
4, 0.0064237117767333984
4, 0.006916046142578125
4, 0.007375001907348633
4, 0.006975889205932617
4, 0.007402896881103516
4, 0.007005214691162109
4, 0.006997346878051758
4, 0.007002353668212891
4, 0.006510496139526367
4, 0.0069959163665771484
4, 0.007223367691040039
4, 0.007004499435424805
4, 0.006936311721801758
4, 0.0069997310638427734
4, 0.007000923156738281
4, 0.007205009460449219
4, 0.006863594055175781
4, 0.006999492645263672
4, 0.006512880325317383
4, 0.0066301822662353516
4, 0.007012128829956055
4, 0.0067462921142578125
4, 0.006779909133911133
4, 0.0071103572845458984
4, 0.006319522857666016
4, 0.006772518157958984
4, 0.0065152645111083984
4, 0.0069997310638427734
4, 0.007002115249633789
4, 0.006905078887939453
4, 0.00700068473815918
4, 0.007510662078857422
4, 0.007082223892211914
4, 0.006610870361328125
4, 0.007547616958618164
4, 0.006749391555786133
4, 0.005994558334350586
4, 0.006528139114379883
4, 0.007002353668212891
5, 0.007001638412475586
5, 0.007090330123901367
5, 0.007998228073120117
5, 0.007001161575317383
5, 0.0070111751556396484
5, 0.006738185882568359
5, 0.0070002079010009766
5, 0.006519317626953125
5, 0.0066759586334228516
5, 0.006999969482421875
5, 0.007001161575317383
5, 0.007000446319580078
5, 0.006994724273681641
5, 0.007203817367553711
5, 0.006731748580932617
5, 0.007515430450439453
5, 0.006999969482421875
5, 0.007000923156738281
5, 0.0074884891510009766
5, 0.006997585296630859
5, 0.007002115249633789
5, 0.00700068473815918
5, 0.0075223445892333984
5, 0.0070590972900390625
5, 0.006996870040893555
5, 0.0070002079010009766
5, 0.007835149765014648
5, 0.0075130462646484375
5, 0.007010936737060547
5, 0.007432460784912109
5, 0.007758617401123047
5, 0.0070002079010009766
5, 0.00653529167175293
5, 0.00706934928894043
5, 0.006998300552368164
5, 0.007509469985961914
5, 0.007884502410888672
5, 0.007719755172729492
5, 0.006533145904541016
5, 0.0069959163665771484
5, 0.00699925422668457
5, 0.007027149200439453
5, 0.007342100143432617
5, 0.007010221481323242
5, 0.007517576217651367
5, 0.007514238357543945
5, 0.006997585296630859
5, 0.0069997310638427734
5, 0.00730133056640625
5, 0.00726318359375
5, 0.0068302154541015625
5, 0.0070002079010009766
5, 0.0070002079010009766
5, 0.0069866180419921875
5, 0.0071871280670166016
5, 0.007525920867919922
5, 0.0067369937896728516
5, 0.0070035457611083984
5, 0.007000446319580078
5, 0.00700068473815918
5, 0.007000446319580078
5, 0.006998300552368164
5, 0.0070421695709228516
5, 0.007001399993896484
5, 0.00809788703918457
5, 0.007208824157714844
5, 0.007517099380493164
5, 0.00784444808959961
5, 0.007999658584594727
5, 0.006888151168823242
5, 0.006999492645263672
5, 0.006999015808105469
5, 0.007512331008911133
5, 0.0067119598388671875
5, 0.006512880325317383
5, 0.007013082504272461
5, 0.007001638412475586
5, 0.00700068473815918
5, 0.00700068473815918
5, 0.007014751434326172
5, 0.00800013542175293
5, 0.007749319076538086
5, 0.0077991485595703125
5, 0.00700068473815918
5, 0.0073778629302978516
5, 0.00701141357421875
5, 0.006999969482421875
5, 0.007131814956665039
5, 0.007002592086791992
5, 0.007038593292236328
5, 0.0075550079345703125
5, 0.0076105594635009766
5, 0.007722377777099609
5, 0.006993293762207031
5, 0.006991386413574219
5, 0.007000923156738281
5, 0.00696253776550293
5, 0.006996870040893555
5, 0.007414102554321289
5, 0.0070269107818603516
6, 0.00800013542175293
6, 0.007048130035400391
6, 0.007999420166015625
6, 0.008001327514648438
6, 0.0072400569915771484
6, 0.007019519805908203
6, 0.007582187652587891
6, 0.00799870491027832
6, 0.007519721984863281
6, 0.008517265319824219
6, 0.008001089096069336
6, 0.0072629451751708984
6, 0.008708477020263672
6, 0.00770878791809082
6, 0.008012056350708008
6, 0.006998538970947266
6, 0.007721424102783203
6, 0.007019519805908203
6, 0.0070002079010009766
6, 0.008961915969848633
6, 0.008191585540771484
6, 0.008001327514648438
6, 0.007414579391479492
6, 0.007000446319580078
6, 0.008148670196533203
6, 0.007516145706176758
6, 0.00793766975402832
6, 0.007029533386230469
6, 0.007996559143066406
6, 0.0075609683990478516
6, 0.0070002079010009766
6, 0.008533477783203125
6, 0.007941246032714844
6, 0.0080108642578125
6, 0.007999181747436523
6, 0.00700068473815918
6, 0.008002042770385742
6, 0.007269620895385742
6, 0.007742404937744141
6, 0.008000612258911133
6, 0.00773167610168457
6, 0.007597684860229492
6, 0.00799870491027832
6, 0.0075380802154541016
6, 0.007719993591308594
6, 0.00804901123046875
6, 0.007772684097290039
6, 0.007445335388183594
6, 0.006992816925048828
6, 0.008413076400756836
6, 0.007826805114746094
6, 0.007512807846069336
6, 0.008134126663208008
6, 0.008597135543823242
6, 0.0076138973236083984
6, 0.008029937744140625
6, 0.009001493453979492
6, 0.009356498718261719
6, 0.009340286254882812
6, 0.008516550064086914
6, 0.010997295379638672
6, 0.008000850677490234
6, 0.007627010345458984
6, 0.008510828018188477
6, 0.006999492645263672
6, 0.007223606109619141
6, 0.0075762271881103516
6, 0.007008075714111328
6, 0.007536172866821289
6, 0.008005142211914062
6, 0.007825613021850586
6, 0.008011817932128906
6, 0.010570526123046875
6, 0.007002592086791992
6, 0.007946968078613281
6, 0.007783651351928711
6, 0.007544279098510742
6, 0.007995128631591797
6, 0.00757145881652832
6, 0.008033990859985352
6, 0.008001089096069336
6, 0.007151603698730469
6, 0.007812738418579102
6, 0.008200645446777344
6, 0.007928133010864258
6, 0.0075931549072265625
6, 0.007753849029541016
6, 0.00719761848449707
6, 0.00795435905456543
6, 0.007543325424194336
6, 0.00788569450378418
6, 0.007997989654541016
6, 0.007998466491699219
6, 0.007537126541137695
6, 0.006999015808105469
6, 0.007669687271118164
6, 0.007569551467895508
6, 0.006989479064941406
6, 0.007509708404541016
6, 0.007013559341430664
7, 0.009534358978271484
7, 0.008788347244262695
7, 0.008515596389770508
7, 0.007925033569335938
7, 0.007986068725585938
7, 0.008200407028198242
7, 0.00802159309387207
7, 0.008156776428222656
7, 0.008513450622558594
7, 0.00854802131652832
7, 0.008000612258911133
7, 0.007517099380493164
7, 0.00871586799621582
7, 0.010001182556152344
7, 0.007804155349731445
7, 0.008496999740600586
7, 0.008000373840332031
7, 0.008375883102416992
7, 0.007994651794433594
7, 0.008064746856689453
7, 0.0075151920318603516
7, 0.008730649948120117
7, 0.007999181747436523
7, 0.0075109004974365234
7, 0.00750732421875
7, 0.008947610855102539
7, 0.008000850677490234
7, 0.007997989654541016
7, 0.00976109504699707
7, 0.00853872299194336
7, 0.008466243743896484
7, 0.00783538818359375
7, 0.008022785186767578
7, 0.008792877197265625
7, 0.00817561149597168
7, 0.008249044418334961
7, 0.008001565933227539
7, 0.008002281188964844
7, 0.008391618728637695
7, 0.008144617080688477
7, 0.007997512817382812
7, 0.008590459823608398
7, 0.008161067962646484
7, 0.008656501770019531
7, 0.007753133773803711
7, 0.008002042770385742
7, 0.009077310562133789
7, 0.009003877639770508
7, 0.007998228073120117
7, 0.00813913345336914
7, 0.008998870849609375
7, 0.008996009826660156
7, 0.010002374649047852
7, 0.00800323486328125
7, 0.008294343948364258
7, 0.007946968078613281
7, 0.008761167526245117
7, 0.008839845657348633
7, 0.008002758026123047
7, 0.0075266361236572266
7, 0.008000612258911133
7, 0.008724689483642578
7, 0.00799703598022461
7, 0.008694171905517578
7, 0.00791621208190918
7, 0.007859945297241211
7, 0.008340597152709961
7, 0.007997989654541016
7, 0.008829116821289062
7, 0.008269309997558594
7, 0.008479833602905273
7, 0.008467674255371094
7, 0.0077435970306396484
7, 0.007999181747436523
7, 0.007873773574829102
7, 0.008028030395507812
7, 0.008602142333984375
7, 0.008517742156982422
7, 0.008030176162719727
7, 0.009516239166259766
7, 0.007601022720336914
7, 0.007996559143066406
7, 0.008515596389770508
7, 0.007514476776123047
7, 0.008089780807495117
7, 0.008566141128540039
7, 0.00851130485534668
7, 0.008655548095703125
7, 0.009198665618896484
7, 0.008379697799682617
7, 0.007998943328857422
7, 0.008500099182128906
7, 0.008539676666259766
7, 0.009143829345703125
7, 0.008817672729492188
7, 0.007955551147460938
7, 0.008166790008544922
7, 0.007997274398803711
7, 0.008518218994140625
7, 0.007997751235961914
8, 0.009008407592773438
8, 0.00799870491027832
8, 0.009000062942504883
8, 0.008456230163574219
8, 0.00856328010559082
8, 0.008055448532104492
8, 0.00851893424987793
8, 0.00900125503540039
8, 0.00862884521484375
8, 0.008385181427001953
8, 0.008494138717651367
8, 0.008995294570922852
8, 0.009582996368408203
8, 0.00910639762878418
8, 0.008539915084838867
8, 0.00900125503540039
8, 0.008852005004882812
8, 0.00853109359741211
8, 0.009000778198242188
8, 0.009274005889892578
8, 0.009142398834228516
8, 0.008615970611572266
8, 0.009015560150146484
8, 0.00883340835571289
8, 0.010048389434814453
8, 0.007957696914672852
8, 0.008517980575561523
8, 0.00899648666381836
8, 0.009798526763916016
8, 0.008562326431274414
8, 0.008069038391113281
8, 0.008174657821655273
8, 0.009544849395751953
8, 0.009082317352294922
8, 0.011051654815673828
8, 0.009253740310668945
8, 0.008999109268188477
8, 0.008277654647827148
8, 0.008999824523925781
8, 0.009000301361083984
8, 0.008992671966552734
8, 0.009003162384033203
8, 0.009322643280029297
8, 0.009079456329345703
8, 0.008898258209228516
8, 0.007997989654541016
8, 0.008681774139404297
8, 0.008795738220214844
8, 0.008650779724121094
8, 0.007873296737670898
8, 0.009401559829711914
8, 0.00960087776184082
8, 0.009002208709716797
8, 0.008563041687011719
8, 0.007999897003173828
8, 0.008173704147338867
8, 0.008924007415771484
8, 0.008996725082397461
8, 0.009569883346557617
8, 0.008919239044189453
8, 0.008993864059448242
8, 0.00916910171508789
8, 0.008838653564453125
8, 0.00899505615234375
8, 0.008980035781860352
8, 0.008999347686767578
8, 0.009000301361083984
8, 0.009000301361083984
8, 0.00899815559387207
8, 0.008792400360107422
8, 0.008296012878417969
8, 0.009000778198242188
8, 0.007997751235961914
8, 0.008998632431030273
8, 0.008569478988647461
8, 0.008656978607177734
8, 0.007991552352905273
8, 0.008533954620361328
8, 0.008998394012451172
8, 0.007995843887329102
8, 0.009000301361083984
8, 0.011002302169799805
8, 0.009026288986206055
8, 0.009999513626098633
8, 0.00859832763671875
8, 0.008407115936279297
8, 0.008625984191894531
8, 0.008512258529663086
8, 0.009000539779663086
8, 0.008000612258911133
8, 0.008001565933227539
8, 0.008999347686767578
8, 0.009068965911865234
8, 0.007999897003173828
8, 0.008003711700439453
8, 0.007999181747436523
8, 0.00832056999206543
8, 0.009002447128295898
8, 0.00899958610534668
8, 0.00800013542175293
9, 0.00860738754272461
9, 0.00800013542175293
9, 0.009448528289794922
9, 0.008522272109985352
9, 0.008609771728515625
9, 0.008523702621459961
9, 0.008419990539550781
9, 0.00879359245300293
9, 0.009012937545776367
9, 0.008530616760253906
9, 0.009075164794921875
9, 0.009017705917358398
9, 0.007999897003173828
9, 0.009000062942504883
9, 0.00899362564086914
9, 0.009175300598144531
9, 0.00888824462890625
9, 0.008604764938354492
9, 0.008517026901245117
9, 0.009000062942504883
9, 0.008228302001953125
9, 0.008998632431030273
9, 0.008871793746948242
9, 0.009255409240722656
9, 0.008506536483764648
9, 0.009000539779663086
9, 0.009000778198242188
9, 0.008516788482666016
9, 0.008606910705566406
9, 0.008996009826660156
9, 0.009051799774169922
9, 0.008762598037719727
9, 0.008000373840332031
9, 0.009209394454956055
9, 0.009000062942504883
9, 0.00901174545288086
9, 0.00899958610534668
9, 0.008079290390014648
9, 0.00853872299194336
9, 0.009011030197143555
9, 0.00999593734741211
9, 0.008219242095947266
9, 0.008517265319824219
9, 0.008639097213745117
9, 0.009000062942504883
9, 0.007957935333251953
9, 0.00873875617980957
9, 0.008929252624511719
9, 0.009298324584960938
9, 0.00890660285949707
9, 0.008821964263916016
9, 0.008560419082641602
9, 0.009000539779663086
9, 0.009180545806884766
9, 0.008516788482666016
9, 0.008647680282592773
9, 0.00951695442199707
9, 0.008999347686767578
9, 0.009134292602539062
9, 0.008608579635620117
9, 0.008998870849609375
9, 0.008996963500976562
9, 0.010002374649047852
9, 0.00951385498046875
9, 0.009002208709716797
9, 0.00899958610534668
9, 0.008525848388671875
9, 0.008549213409423828
9, 0.008934259414672852
9, 0.009000539779663086
9, 0.00853276252746582
9, 0.008172035217285156
9, 0.011042356491088867
9, 0.008510589599609375
9, 0.009521722793579102
9, 0.009187459945678711
9, 0.009001016616821289
9, 0.008011817932128906
9, 0.009001970291137695
9, 0.008999824523925781
9, 0.008999824523925781
9, 0.00968623161315918
9, 0.009781360626220703
9, 0.009096145629882812
9, 0.00899815559387207
9, 0.008286237716674805
9, 0.008466958999633789
9, 0.00979471206665039
9, 0.008621454238891602
9, 0.00900888442993164
9, 0.008512496948242188
9, 0.009000062942504883
9, 0.009592533111572266
9, 0.00934600830078125
9, 0.008951425552368164
9, 0.008786201477050781
9, 0.00855708122253418
9, 0.008513450622558594
9, 0.009999990463256836
9, 0.008995771408081055
10, 0.009637832641601562
10, 0.008817672729492188
10, 0.009367227554321289
10, 0.01004934310913086
10, 0.009411334991455078
10, 0.009037017822265625
10, 0.009999275207519531
10, 0.0100860595703125
10, 0.010966062545776367
10, 0.008997201919555664
10, 0.009732723236083984
10, 0.009145259857177734
10, 0.009001731872558594
10, 0.00973367691040039
10, 0.010000228881835938
10, 0.009000301361083984
10, 0.00933218002319336
10, 0.009769439697265625
10, 0.009996175765991211
10, 0.009002208709716797
10, 0.009596586227416992
10, 0.008788108825683594
10, 0.009512662887573242
10, 0.009026288986206055
10, 0.009234905242919922
10, 0.009999513626098633
10, 0.009993314743041992
10, 0.008436441421508789
10, 0.009558439254760742
10, 0.00915217399597168
10, 0.010554075241088867
10, 0.010575294494628906
10, 0.009999275207519531
10, 0.009222269058227539
10, 0.009999990463256836
10, 0.010233402252197266
10, 0.008565187454223633
10, 0.010000467300415039
10, 0.008999824523925781
10, 0.009999990463256836
10, 0.009609699249267578
10, 0.009251832962036133
10, 0.009792566299438477
10, 0.010000944137573242
10, 0.009514808654785156
10, 0.009659528732299805
10, 0.009548187255859375
10, 0.009267568588256836
10, 0.00951838493347168
10, 0.00930643081665039
10, 0.009000301361083984
10, 0.009001016616821289
10, 0.009246826171875
10, 0.011043071746826172
10, 0.008527994155883789
10, 0.009505033493041992
10, 0.00872349739074707
10, 0.009000301361083984
10, 0.009514093399047852
10, 0.008999824523925781
10, 0.009516239166259766
10, 0.010000228881835938
10, 0.009628057479858398
10, 0.009002447128295898
10, 0.009000062942504883
10, 0.009519338607788086
10, 0.009767532348632812
10, 0.010001659393310547
10, 0.009806394577026367
10, 0.009809017181396484
10, 0.009999513626098633
10, 0.009000301361083984
10, 0.009515047073364258
10, 0.010000228881835938
10, 0.011521339416503906
10, 0.00894784927368164
10, 0.009925365447998047
10, 0.011000633239746094
10, 0.00899958610534668
10, 0.009519338607788086
10, 0.009656429290771484
10, 0.009664773941040039
10, 0.011014223098754883
10, 0.01007390022277832
10, 0.00900125503540039
10, 0.009000301361083984
10, 0.009831666946411133
10, 0.008994340896606445
10, 0.009000301361083984
10, 0.009515762329101562
10, 0.010054349899291992
10, 0.009111881256103516
10, 0.008784770965576172
10, 0.009003639221191406
10, 0.010002613067626953
10, 0.008997201919555664
10, 0.009511947631835938
10, 0.0094146728515625
10, 0.00899958610534668
10, 0.009034156799316406
11, 0.010430574417114258
11, 0.009539127349853516
11, 0.01000070571899414
11, 0.010000228881835938
11, 0.009998798370361328
11, 0.010003089904785156
11, 0.009705305099487305
11, 0.010002613067626953
11, 0.009008407592773438
11, 0.009519815444946289
11, 0.010000467300415039
11, 0.009854555130004883
11, 0.009688377380371094
11, 0.00978231430053711
11, 0.010293722152709961
11, 0.009001731872558594
11, 0.009586095809936523
11, 0.009997129440307617
11, 0.010001420974731445
11, 0.00999760627746582
11, 0.010272502899169922
11, 0.00900125503540039
11, 0.01101374626159668
11, 0.009569644927978516
11, 0.01000070571899414
11, 0.009999752044677734
11, 0.009849786758422852
11, 0.009999990463256836
11, 0.009244441986083984
11, 0.016517162322998047
11, 0.009723186492919922
11, 0.010000944137573242
11, 0.00951695442199707
11, 0.009518146514892578
11, 0.009862184524536133
11, 0.010010957717895508
11, 0.010688543319702148
11, 0.009945869445800781
11, 0.010258197784423828
11, 0.009519338607788086
11, 0.009999752044677734
11, 0.009999990463256836
11, 0.008996725082397461
11, 0.010517120361328125
11, 0.009717941284179688
11, 0.009740591049194336
11, 0.010030508041381836
11, 0.009002685546875
11, 0.010000228881835938
11, 0.00953531265258789
11, 0.010240554809570312
11, 0.010367393493652344
11, 0.009711503982543945
11, 0.009991884231567383
11, 0.009796857833862305
11, 0.010000228881835938
11, 0.009300708770751953
11, 0.010037422180175781
11, 0.010999441146850586
11, 0.010173320770263672
11, 0.00997781753540039
11, 0.010021448135375977
11, 0.010287046432495117
11, 0.010996103286743164
11, 0.010515451431274414
11, 0.009009599685668945
11, 0.009609222412109375
11, 0.010011434555053711
11, 0.009513378143310547
11, 0.01001429557800293
11, 0.009950399398803711
11, 0.010539770126342773
11, 0.009876012802124023
11, 0.010000228881835938
11, 0.009999990463256836
11, 0.00956416130065918
11, 0.010526895523071289
11, 0.010000467300415039
11, 0.009539604187011719
11, 0.009858846664428711
11, 0.010137557983398438
11, 0.009609222412109375
